empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra_ebikes,extra_has_ebikes,extra_last_updated,extra_payment,extra_payment-terminal,extra_rental_uris_android,extra_rental_uris_ios,extra_renting,extra_returning,extra_slots,extra_uid,extra_address
10,13,a05fe47c9fd8c5a7b7a26dd493c432e7,37.806929,-122.411536,North Point St at Powell St,2023-08-22T02:33:57.192000Z,8,True,1692671528,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,28,2d63ccd8-6a9a-49de-9404-2ebb9ac3bf59,
6,23,2a8959c3baaa195b792c530d7f9dd6e5,37.805442,-122.42313,North Point St at Polk St,2023-08-22T02:33:57.324000Z,17,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,48ce0031-e9e2-4336-a60c-d9fd6d6403a2,
6,12,a5bd8d2ff1e04067ac03bc476dc774e6,37.760278,-122.419074,19th St at Mission St,2023-08-22T02:33:57.109000Z,6,True,1692671538,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f8b56cb7-cb70-4097-99c4-446fc29600c9,
2,19,53c34886b92d0727ee65c8fd129c34bb,37.7228179,-122.4472364,Balboa Park BART Station,2023-08-22T02:33:57.506000Z,4,True,1692671526,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,25,90f3a6f3-b34b-48fa-b162-d7fdffd9637f,
11,16,5f9edd66e1542839db53015eca6c8a07,37.7861375,-122.405234,Powell St BART Station (Market St at 4th St),2023-08-22T02:33:57.536000Z,15,True,1692671501,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,34,1b13a386-c5f4-42cc-bc3b-ded95982e090,
7,19,b883d49e7f389097a81bf73b17acc46c,37.78709359600294,-122.41670072078705,Hyde St at Post St,2023-08-22T02:33:57.478000Z,11,True,1692671492,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,88fe4d18-7a30-4ffa-8e6d-9c8aa708e30f,
9,0,fda7185b4c97e338faf660d39aa119cb,37.8753207,-122.2601554,Hearst Ave at Euclid Ave,2023-08-22T02:33:57.266000Z,0,True,1692671495,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,c8b190cd-c4a1-4597-bb18-3d9cc786e9cb,
16,11,7e5268ba3d954970d713adc1dc286182,37.782574,-122.442203,St. Joseph's Ave at Geary Blvd,2023-08-22T02:33:57.553000Z,1,True,1692671528,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,a7a6f245-fb70-495f-9598-89fa03d120f7,
13,15,c91d4150a09e136d5cca66643c9f936d,37.8020552,-122.4017154,Battery St at Filbert St,2023-08-22T02:33:57.148000Z,12,True,1692671529,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,6732f1f5-616c-46bc-81e6-67c5319b3c73,
12,22,68d800de7c6b093ac2340d6bab986410,37.7822586,-122.3914651,Brannan St at Colin P Kelly Jr St,2023-08-22T02:33:57.508000Z,19,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,4c98bff8-3bd8-480e-ac8f-25fa4b09f84e,
19,4,ef28178bdcbbd76da0a630ecba6555a5,37.8494355,-122.2525406,62nd St at Claremont Ave,2023-08-22T02:33:57.317000Z,0,True,1692671511,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,b4717e68-fb91-4e74-819f-4a9580a84ca5,
14,9,7f25a5477bd79f776a9078c30f768517,37.8051895,-122.29461686454057,West Oakland BART Station,2023-08-22T02:33:57.548000Z,0,True,1692671469,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,270425db-c369-4d4b-b8de-fae86c896a3c,
10,8,fd03c3ceeecfe485dd0cdd8ef72f8e69,37.7690102,-122.42224826223539,Valencia St at Clinton Park,2023-08-22T02:33:57.212000Z,7,True,1692671491,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,dd3ef1c7-d691-4b1f-a2d2-a9b04363ad49,
8,15,ded85e8cd7b30115d3ffec9b0777fb50,37.82246767714513,-122.26597130298616,34th St at Telegraph Ave,2023-08-22T02:33:57.412000Z,0,True,1692671489,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,b0f5f6bc-86db-4670-be8d-4112719fbd71,
3,16,c6056f5b51537a2dfd4bf1538444e335,37.324414,-121.88078,E Virginia St at S 2nd St,2023-08-22T02:33:57.527000Z,0,True,1692671543,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,7304d188-5de6-4a57-86e3-bb0b72481368,
16,1,0ceed296dc7ef21bc6dc3999e23db576,37.3364659,-121.8766132,San Carlos St at 11th St,2023-08-22T02:33:57.188000Z,0,True,1692671494,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,dc464713-3263-40bd-a059-af2efd7a4b9a,
14,11,398065f9acb4e27da84e4e78ed3de99c,37.805376,-122.437261,Fillmore St at Jefferson St,2023-08-22T02:33:57.052000Z,8,True,1692671521,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,3bc86f37-b447-4c09-93bc-d98785d3e49c,
1,18,0167c2413c3487d67d1dd7d906389959,37.7637348,-122.41552403555308,17th & Folsom Street Park (17th St at Folsom St),2023-08-22T02:33:57.118000Z,15,True,1692671522,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,d6ebe802-3db6-4106-b3c7-4791c801a91f,
15,16,625d6b7f33c6aec660a79f1afeaf3c30,37.7811944,-122.3999862,4th St at Harrison St,2023-08-22T02:33:57.482000Z,2,True,1692671483,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,3c09035e-28d3-4031-9148-51c08343856b,
13,5,981f5cc5c2c79e96e101c3c20cd56213,37.7788325,-122.4181591,San Francisco City Hall (Polk St at Grove St),2023-08-22T02:33:57.420000Z,0,True,1692671565,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,64ce6633-9ea3-4dc1-b33f-c9d14c523a6a,
16,9,1a53a1426ed4935f80f5865b7d2d676e,37.778799,-122.4159632,San Francisco Public Library (Grove St at Hyde St),2023-08-22T02:33:57.396000Z,3,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,54c91186-8493-44d1-ac4f-435350fee797,
9,9,d0a123ad15c1a36560424772600f87dc,37.722601,-122.3922705,Egbert Ave at Jennings St,2023-08-22T02:33:57.108000Z,4,True,1692671451,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,2dfbc387-8432-4ac3-9526-fc79b5046eb8,
6,9,4a3745a8d75f6261405f5e9a1b5e8f0c,37.3398531,-121.8636494,22nd St at William St,2023-08-22T02:33:57.121000Z,2,True,1692671477,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,59a78eb1-a501-4145-b21f-bc2397898905,
5,13,4a766283f8c81155d42781201794fc18,37.80028668467315,-122.42578603327274,Greenwich St at Franklin St,2023-08-22T02:33:57.394000Z,12,True,1692671523,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,c8a342d4-3bf7-4619-9ae1-9b382d5440e1,
7,20,5edf73914cb05d5a4ba7f03cc573a2e5,37.792979854977766,-122.4233016371727,Washington St at Van Ness Ave,2023-08-22T02:33:57.286000Z,16,True,1692671568,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,586dce76-7324-4117-9c58-7ed6d00151bf,
28,1,e7383e730f9fa46419cd5e84fcea3a88,37.8285951,-122.2663493,MacArthur BART Station,2023-08-22T02:33:57.214000Z,0,True,1692671563,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,1af8102a-589a-47ea-97ec-4589b71403aa,
18,1,74eca875c15c9468d4dbcece710bc596,37.33116799422201,-121.88693761825562,1st St at San Carlos St,2023-08-22T02:33:57.137000Z,0,True,1692671480,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,c11e189e-080a-40ba-a0a4-98920af4806b,
7,17,78af524c0f2ab327bf75ca1bee9d1e08,37.767256698389865,-122.40032913185132,8th St at Hooper St,2023-08-22T02:33:57.088000Z,14,True,1692671454,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,25,37283176-b2eb-4577-a6bd-b821e0057bda,
0,20,700a9ce7584edef750fd2f8481a9c802,37.7870025,-122.420053,Polk St at Post St,2023-08-22T02:33:57.415000Z,13,True,1692671490,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,21,618f7cf2-3478-4607-9081-71f3a314f56f,
6,11,b04f626c4d402aefbecd84d326e5fd55,37.7737524,-122.3914274,4th St at Long Bridge St,2023-08-22T02:33:57.086000Z,5,True,1692671470,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,2aa2a8ee-2f2b-4a1a-8c28-f239c1b520b1,
4,11,5f212a36c28e610e4e579916b4000dfb,37.7971765,-122.4036272,Montgomery St at Pacific Ave,2023-08-22T02:33:57.390000Z,6,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,743f63f9-ee7d-46b9-9b71-2ac8ed0a4a26,
19,7,168084f0f6ef878a07cb0049fd00f52a,37.764783,-122.3908972,Hospital St at Mariposa St,2023-08-22T02:33:57.155000Z,3,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,a967125a-632a-4423-8ccd-61e9fe92b02f,
8,16,59d793b5df7d636956033d6eea577230,37.791966,-122.429315,Lafayette Park (Laguna St at Washington St),2023-08-22T02:33:57.133000Z,16,True,1692671481,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,c6fc1429-ff65-428a-920c-f07aacdf51e8,
17,8,b815170d0444b1b5cc5f6746d98c31f3,37.7981975,-122.4474145,Lyon St at Lombard St,2023-08-22T02:33:57.546000Z,8,True,1692671568,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,5fa346e2-1fcf-4abb-8e83-4602ac69cb05,
11,16,8abfd40237f50ff2362082bfe32d8edf,37.788048,-122.438812,Scott St at California St,2023-08-22T02:33:57.140000Z,6,True,1692671564,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,0f9b43c7-8f21-4604-a8b0-05b0d76668b4,
10,23,af494e5a9e2088b870da22baaaf0e15b,37.768872,-122.3911087,4th St at Gene Friend Way,2023-08-22T02:33:57.172000Z,5,True,1692671554,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,8dcf7ae3-7e20-4424-b515-b785799c70e9,
3,13,b98c3de69eaf29844c9732daec3d6ff2,37.750506,-122.4339496,Jersey St at Castro St,2023-08-22T02:33:57.447000Z,12,True,1692671451,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,b6190b6b-1f42-4b69-ab79-d6cfa18adea7,
6,8,51210c5c24903a6525cdfaec38109ec9,37.7965927,-122.4556884,MacArthur Ave at Fernandez St,2023-08-22T02:33:57.183000Z,0,True,1692671491,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,748ac5c0-bb8c-4a55-9c56-6c91b2e859e1,
14,7,fc34cbf70e34346806c43b6579117bc0,37.799676,-122.452599,Torney Ave at Lincoln Blvd,2023-08-22T02:33:57.112000Z,4,True,1692671458,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,0c9f99fe-9f18-4489-bf50-c744a7288819,
6,16,df9c9c79952699cc041118a331ea9cc2,37.72489268384971,-122.4432384967804,Balboa Park (San Jose Ave at Sgt. John V. Young Ln),2023-08-22T02:33:57.200000Z,5,True,1692671569,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,fed768af-80bd-4567-9a94-df9b7e369433,
20,6,5dc0d98ea835b4c9743d4e2cdd515dde,37.726266,-122.479462,SFSU University Park North - West,2023-08-22T02:33:57.160000Z,4,True,1692671505,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,003d58af-e449-4800-aa6d-eb1bba8ad68d,
3,9,97871d03b345e3aa1de1dbed3640b700,37.725603,-122.476561,SFSU University Park North - East,2023-08-22T02:33:57.393000Z,8,True,1692671527,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,f6aa360a-a056-4e50-ad1d-f67a35501595,
9,10,e427fa5d07c952f21297dbd9c7693407,37.723426,-122.455102,Brighton Ave at Ocean Ave,2023-08-22T02:33:57.085000Z,3,True,1692671546,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,2e4f2c49-1201-4d77-ba41-9917293f1eeb,
10,13,1a71ef24deb93ea8024083bb3f0ed6c2,37.7273951,-122.4354739,Alemany Blvd at Francis St,2023-08-22T02:33:57.538000Z,4,True,1692671494,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,71a4bb9f-1cec-4b1e-9534-51e82c9201d0,
16,2,9e198bfb3768336d1059c0b7dc3551fd,37.776598,-122.395282,San Francisco Caltrain (Townsend St at 4th St),2023-08-22T02:33:57.071000Z,0,True,1692671507,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,ea11aa7f-c070-46a4-a074-70604340efa2,
10,1,3b21c47a7d6413799ea24aa253b39afe,37.7744791,-122.4139142,*Howard St at Grace St,2023-08-22T02:33:57.507000Z,1,True,1692671542,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,12,1716540857410079456,
14,4,9c81093a3f86e1cc41f46b1838f6393e,37.76352708498452,-122.47949242628238,Irving St at 21st Ave,2023-08-22T02:33:57.402000Z,0,True,1692671550,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,36ecea1d-48aa-416b-96d3-7698658759e5,
4,15,9b0277ca0bdb11f026046354302f18f8,37.76344319627197,-122.48355373749291,25th Ave at Irving St,2023-08-22T02:33:57.206000Z,8,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,e70c8987-0178-46f2-941f-1fd0eb306ed9,
9,8,9b2224a1373751614a6294525f64a9b5,37.825785004382006,-122.25346968515623,40th St at Piedmont Ave,2023-08-22T02:33:57.265000Z,0,True,1692671553,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,77948e35-f1c6-4ff9-9d8c-787a16b20a27,
3,16,daa8d15a7ecea64fbabdca15956a2f20,37.82268385945021,-122.27292420364392,West St at Brockhurst St,2023-08-22T02:33:57.377000Z,0,True,1692671460,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,3e870ef6-b3ee-4e56-9d22-156fdb2f8155,
16,3,b949f871161f40eb2949854a85a0472a,37.31975695999228,-121.89299941062927,Delmas Ave at Virginia St,2023-08-22T02:33:57.114000Z,0,True,1692671483,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,ea2a009b-6a83-4b81-ba35-c175c492f4f4,
1,17,d671d6957e264a7b085310cc05298930,37.77583378631289,-122.40269154310225,Bryant St at 6th St,2023-08-22T02:33:57.069000Z,14,True,1692671539,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,7d463937-ff3e-4fb2-802a-f5b7cca1159e,
11,7,6e78a70d9191e84c4e42094f11cc1a03,37.79917511263459,-122.44272915651891,Divisadero St at Lombard St,2023-08-22T02:33:57.346000Z,6,True,1692671475,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,21,82ad4cff-001f-49a8-88fa-a5a63d64b9a2,
13,12,f6c781054ead7bb20ebc00b4c71df148,37.36508806048156,-121.87161205351002,Berryessa BART Station (Mabury Rd at Lenfest Rd),2023-08-22T02:33:57.402000Z,0,True,1692671531,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,25,93d95ded-d49e-43bc-b7fe-6ce556569088,
11,19,338a6ebbd36aadefe8e02fe32c0cbad0,37.7930958,-122.3988357,Front St at California St,2023-08-22T02:33:57.442000Z,17,True,1692671560,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,32,987bd538-e619-4284-beb8-c13c65fcf38b,
20,12,db74e777cff989d3092874407066be1b,37.78970984996185,-122.40548387640955,Grant Ave at Sutter St,2023-08-22T02:33:57.395000Z,0,True,1692671560,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,33,60e50c5b-b924-4c2d-83bb-c8fe97e6c4c3,
14,9,1ec14f81aa8ab53a816605d7b4e95718,37.7724385,-122.4039235,Brannan St at 7th St,2023-08-22T02:33:57.325000Z,4,True,1692671461,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,24,ab03623f-6fe9-4e9b-b38b-6e98513082d1,
5,14,673e986859c497d19910fb855d883df7,37.82352279021405,-122.27718830108643,Brockhurst St at San Pablo Ave,2023-08-22T02:33:57.419000Z,0,True,1692671504,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f665c653-569b-4a5d-b80d-67f2e4191f77,
7,20,a1e040b32aa8e99ec1bf2f45df9f21e9,37.7717667,-122.3866885,Terry Francois Blvd at Mission Bay Blvd N,2023-08-22T02:33:57.233000Z,11,True,1692671525,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,afd6eb75-31a1-4efc-8049-b5617fc2b51f,
19,4,2c100d9e4d0c938b6ad09e600ca47359,37.8114831,-122.2605061,Bay Pl at Vernon St,2023-08-22T02:33:57.434000Z,0,True,1692671526,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,422ab254-5c2c-4a9c-9368-a49e8dab3ebf,
8,11,8d7a98f0ca21bd4480ed0f4ef325deb7,37.730655429236556,-122.44430475172521,Detroit St at Hearst Ave,2023-08-22T02:33:57.185000Z,2,True,1692671506,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,41b2200f-7915-410b-95c6-084bc4d3dee8,
10,8,30e0fcdd9de72e8344b6289760bb788b,37.75016713801581,-122.38654196262358,Illinois St at Cesar Chavez St,2023-08-22T02:33:57.361000Z,3,True,1692671538,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,ba6302c6-3960-48c0-99c7-27936e2d1275,
6,8,37b6933a84b09d2210c7d8e02b0ca24f,37.803968,-122.455079,Mason St at Halleck St,2023-08-22T02:33:57.303000Z,6,True,1692671559,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,35e3bf9b-4c65-4f2b-9d46-32afe9fe82d9,
13,9,6031193f19bd40cf2b23f30885bac302,37.801750101596625,-122.4563633604339,Lincoln Blvd at Graham St,2023-08-22T02:33:57.270000Z,6,True,1692671529,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,59cb1eda-68ac-43fd-a05a-9250d7f9ace3,
13,9,b8644a87f64a3672609640fee7a2adc2,37.725372,-122.393954,Carroll Ave at 3rd St,2023-08-22T02:33:57.529000Z,4,True,1692671523,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,f24186f7-5c85-4be8-8328-55de576a88db,
3,20,f69e56899850a97f22c2c773f7f298bd,37.81258108581741,-122.26857304573059,23rd St at Telegraph Ave,2023-08-22T02:33:57.373000Z,0,True,1692671515,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,74e8630e-7e2a-447f-ae87-5c9898c7346a,
19,6,7201ad6fe2a1e03ff9ea5749d84c354d,37.80303013575619,-122.27049618959427,13th St at Franklin St,2023-08-22T02:33:57.267000Z,0,True,1692671466,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,10c593a0-39c8-45ec-bbf6-fd7fbdf30cb5,
20,7,1feac469cb3c80737bac815a7a5ebabc,37.78899099599619,-122.3922550678253,Folsom St at Main St,2023-08-22T02:33:57.363000Z,2,True,1692671488,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,28,840ab61e-f6aa-4174-9881-5d57201ce1b9,
21,20,3ed879a85fa1fb4c29cb8fae8aaf6ea2,37.76909488728109,-122.38633275032042,Terry Francois Blvd at Warriors Way,2023-08-22T02:33:57.451000Z,10,True,1692671507,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,44,87168190-5491-47c8-bb9b-187ddf6052c3,
20,10,e39f47e22d92b577730c9775a91ada5f,37.824892529951114,-122.26043654610294,Mosswood Park,2023-08-22T02:33:57.157000Z,0,True,1692671562,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,4298a24b-394a-491d-9d8f-df90f381b187,
11,9,dc67baf6606c0c454dcc83620d2c2c68,37.7892792,-122.4450687,Clay St at Lyon St,2023-08-22T02:33:57.151000Z,6,True,1692671521,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,34254a87-40e5-462a-804f-20dab65726e4,
8,7,1edf61345559602d4fdbe99ff0435d6d,37.85760774739988,-122.26160466670989,Ellsworth St at Russell St,2023-08-22T02:33:57.531000Z,0,True,1692671532,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,429a3ffa-e0df-4497-b6e9-91e3ccb12c1c,
14,14,bb24af92bc9bac069a94fdfb41416cfb,37.771134537078765,-122.44534134864807,Page St at Masonic Ave,2023-08-22T02:33:57.056000Z,9,True,1692671550,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,b15389ba-6c9e-4c5a-bd3b-e4539b8b908c,
6,13,7bdc5767ed0d5584df3a881a0f14d8f4,37.742075235944235,-122.38660231232642,Evans Ave at Newhall St,2023-08-22T02:33:57.196000Z,5,True,1692671463,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1a7a0757-fbbb-497e-b92b-cb0817cab274,
9,10,4abc42e82f8ded5c57afb682b7cdb3d7,37.7688065330825,-122.41349816322328,Harrison St at 14th St,2023-08-22T02:33:57.153000Z,1,True,1692671559,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f3e171b4-04b0-418f-9d82-e62f4df245d8,
3,15,c00825d99ce3a531a80181f00591df1d,37.8356703,-122.2811258,47th St at San Pablo Ave,2023-08-22T02:33:57.139000Z,0,True,1692671526,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1eef0966-a6b6-4da1-8726-09989c2eb044,
0,1,808403b6d452824362356cade06f780c,37.785479,-122.419342,Myrtle St at Polk St,2023-08-22T02:33:57.517000Z,0,True,1692671506,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,25,3612155a-0fb2-4e66-8bab-f81979bfe54a,
7,15,9cd844a2550061d3844a92096a4d813c,37.787963,-122.3918085,Beale St at Harrison St,2023-08-22T02:33:57.430000Z,2,True,1692671464,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,4a0d887c-7e9d-4f15-a28b-aeeff05f81b6,
18,17,b6711ddae98be23ce743e6d9639a906a,37.77599270441184,-122.39300568626935,Berry St at 4th St,2023-08-22T02:33:57.436000Z,1,True,1692671541,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,5f90cd60-c199-4919-a20c-a2e417627b9d,
8,11,afbe353b9aed12eef5acb85e441d69d1,37.833538871616035,-122.263693665756,Shattuck Ave at Telegraph Ave,2023-08-22T02:33:57.335000Z,0,True,1692671476,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,c3f56bed-65e3-425b-999e-82b3a4f73aeb,
